"day","maxT","minT","meanT","heat_dd","cool_dd","total_rain_mm","total_snow_cm","total_precip_mm","snow_on_grnd_cm","dir_max_gust_deg","speed_max_gust_kmh","Year","Month"
"08","16.2","8.9","12.6","5.4","0.0","LegendTT","0.0","LegendTT","0","32","46",1986,6
"09","21.8","7.1","14.5","3.5","0.0","LegendTT","0.0","LegendTT","0","33","35",1986,6
"10","26.8","7.8","17.3","0.7","0.0","0.0","0.0","0.0","0","25","37",1986,6
"11","19.9","8.2","14.1","3.9","0.0","0.0","0.0","0.0","0","35","78",1986,6
"12","18.2","8.2","13.2","4.8","0.0","0.0","0.0","0.0","0","12","43",1986,6
"13","21.6","7.4","14.5","3.5","0.0","0.0","0.0","0.0","0","16","56",1986,6
"14","20.8","6.5","13.7","4.3","0.0","2.0","0.0","2.0","0","12","46",1986,6
"15","20.5","8.0","14.3","3.7","0.0","2.0","0.0","2.0","0","4","69",1986,6
"16","22.1","6.7","14.4","3.6","0.0","LegendTT","0.0","LegendTT","0","18","50",1986,6
"17","30.5","7.0","18.8","0.0","0.8","0.0","0.0","0.0","0","16","56",1986,6
"18","24.2","13.2","18.7","0.0","0.7","1.9","0.0","1.9","0","20","85",1986,6
"19","18.7","10.1","14.4","3.6","0.0","0.0","0.0","0.0","0","26","67",1986,6
"20","19.7","7.0","13.4","4.6","0.0","0.0","0.0","0.0","0","26","56",1986,6
"21","22.3","9.7","16.0","2.0","0.0","0.0","0.0","0.0","0","26","57",1986,6
"22","25.4","11.6","18.5","0.0","0.5","0.0","0.0","0.0","0","26","57",1986,6
"23","28.2","8.9","18.6","0.0","0.6","0.0","0.0","0.0","0","22","37",1986,6
"24","19.9","12.4","16.2","1.8","0.0","LegendTT","0.0","LegendTT","0","34","61",1986,6
"25","27.0","8.0","17.5","0.5","0.0","0.0","0.0","0.0","0","1","70",1986,6
"26","19.5","7.1","13.3","4.7","0.0","LegendTT","0.0","LegendTT","0","1","50",1986,6
"27","20.7","10.3","15.5","2.5","0.0","10.0","0.0","10.0","0","1","61",1986,6
"28","22.4","10.3","16.4","1.6","0.0","0.6","0.0","0.6","0","12","48",1986,6
"29","15.6","11.1","13.4","4.6","0.0","55.1","0.0","55.1","0","10","59",1986,6
"30","17.0","9.8","13.4","4.6","0.0","0.2","0.0","0.2","0","4","31",1986,6
"01","25.1","10.3","17.7","0.3","0.0","0.0","0.0","0.0","0","15","44",1986,7
"02","24.4","14.0","19.2","0.0","1.2","LegendTT","0.0","LegendTT","0","27","54",1986,7
"03","18.3","7.0","12.7","5.3","0.0","LegendTT","0.0","LegendTT","0","30","65",1986,7
"04","16.3","3.7","10.0","8.0","0.0","LegendTT","0.0","LegendTT","0","32","41",1986,7
"05","17.4","7.5","12.5","5.5","0.0","5.8","0.0","5.8","0","33","76",1986,7
"06","22.1","9.5","15.8","2.2","0.0","LegendTT","0.0","LegendTT","0","10","50",1986,7
"07","22.4","7.3","14.9","3.1","0.0","2.8","0.0","2.8","0","","<31",1986,7
"08","23.7","8.2","16.0","2.0","0.0","0.6","0.0","0.6","0","25","50",1986,7
"09","21.2","10.2","15.7","2.3","0.0","8.4","0.0","8.4","0","34","39",1986,7
"10","22.2","10.8","16.5","1.5","0.0","0.4","0.0","0.4","0","21","39",1986,7
"11","22.0","8.5","15.3","2.7","0.0","0.9","0.0","0.9","0","36","56",1986,7
"12","19.0","7.8","13.4","4.6","0.0","6.2","0.0","6.2","0","36","41",1986,7
"13","20.2","9.7","15.0","3.0","0.0","1.4","0.0","1.4","0","34","59",1986,7
"14","22.7","6.0","14.4","3.6","0.0","LegendTT","0.0","LegendTT","0","35","56",1986,7
"15","16.8","9.3","13.1","4.9","0.0","2.1","0.0","2.1","0","31","41",1986,7
"16","16.5","7.8","12.2","5.8","0.0","12.6","0.0","12.6","0","8","50",1986,7
"17","11.5","6.9","9.2","8.8","0.0","26.0","0.0","26.0","0","27","87",1986,7
"18","18.8","9.5","14.2","3.8","0.0","LegendTT","0.0","LegendTT","0","32","57",1986,7
"19","21.6","7.3","14.5","3.5","0.0","0.0","0.0","0.0","0","","<31",1986,7
"20","24.1","12.1","18.1","0.0","0.1","LegendTT","0.0","LegendTT","0","","<31",1986,7
"21","26.2","10.0","18.1","0.0","0.1","0.0","0.0","0.0","0","16","44",1986,7
"22","25.5","10.7","18.1","0.0","0.1","0.5","0.0","0.5","0","26","59",1986,7
"23","18.9","11.3","15.1","2.9","0.0","2.3","0.0","2.3","0","31","48",1986,7
"24","23.3","11.1","17.2","0.8","0.0","0.0","0.0","0.0","0","26","35",1986,7
"25","18.5","10.7","14.6","3.4","0.0","8.7","0.0","8.7","0","34","48",1986,7
"26","16.0","7.6","11.8","6.2","0.0","LegendTT","0.0","LegendTT","0","34","33",1986,7
"27","17.7","9.3","13.5","4.5","0.0","6.4","0.0","6.4","0","28","44",1986,7
"28","21.1","8.8","15.0","3.0","0.0","3.0","0.0","3.0","0","26","43",1986,7
"29","15.8","7.8","11.8","6.2","0.0","5.6","0.0","5.6","0","31","63",1986,7
"30","19.3","7.8","13.6","4.4","0.0","0.0","0.0","0.0","0","33","48",1986,7
"31","20.8","5.5","13.2","4.8","0.0","0.0","0.0","0.0","0","","<31",1986,7
"01","24.6","10.1","17.4","0.6","0.0","0.0","0.0","0.0","0","15","41",1986,8
"02","25.4","7.6","16.5","1.5","0.0","0.0","0.0","0.0","0","","<31",1986,8
"03","27.7","10.4","19.1","0.0","1.1","0.4","0.0","0.4","0","32","87",1986,8
"04","22.5","10.8","16.7","1.3","0.0","0.6","0.0","0.6","0","32","69",1986,8
"05","17.0","11.3","14.2","3.8","0.0","3.4","0.0","3.4","0","33","37",1986,8
"06","23.4","8.5","16.0","2.0","0.0","0.0","0.0","0.0","0","22","44",1986,8
"07","25.1","9.4","17.3","0.7","0.0","0.0","0.0","0.0","0","","<31",1986,8
"08","19.1","9.7","14.4","3.6","0.0","0.3","0.0","0.3","0","1","48",1986,8
"09","20.5","7.0","13.8","4.2","0.0","0.0","0.0","0.0","0","12","35",1986,8
"10","26.1","7.9","17.0","1.0","0.0","0.0","0.0","0.0","0","","<31",1986,8
"11","27.8","12.6","20.2","0.0","2.2","LegendTT","0.0","LegendTT","0","26","46",1986,8
"12","24.3","12.7","18.5","0.0","0.5","0.0","0.0","0.0","0","33","43",1986,8
"13","22.5","13.1","17.8","0.2","0.0","1.3","0.0","1.3","0","","<31",1986,8
"14","27.3","9.8","18.6","0.0","0.6","0.0","0.0","0.0","0","27","59",1986,8
"15","20.9","9.0","15.0","3.0","0.0","LegendTT","0.0","LegendTT","0","2","43",1986,8
"16","20.6","8.5","14.6","3.4","0.0","0.0","0.0","0.0","0","13","44",1986,8
"17","27.5","6.1","16.8","1.2","0.0","0.0","0.0","0.0","0","","<31",1986,8
"18","30.2","8.6","19.4","0.0","1.4","0.0","0.0","0.0","0","23","33",1986,8
"19","17.6","6.3","12.0","6.0","0.0","0.0","0.0","0.0","0","34","69",1986,8
"20","23.1","5.5","14.3","3.7","0.0","0.0","0.0","0.0","0","17","50",1986,8
"21","19.4","7.7","13.6","4.4","0.0","0.0","0.0","0.0","0","32","56",1986,8
"22","26.7","7.4","17.1","0.9","0.0","0.0","0.0","0.0","0","8","50",1986,8
"23","26.7","7.3","17.0","1.0","0.0","0.0","0.0","0.0","0","26","44",1986,8
"24","22.1","9.9","16.0","2.0","0.0","LegendTT","0.0","LegendTT","0","34","67",1986,8
"25","17.9","8.2","13.1","4.9","0.0","0.0","0.0","0.0","0","1","35",1986,8
"26","23.5","7.5","15.5","2.5","0.0","0.0","0.0","0.0","0","","<31",1986,8
"27","26.5","5.0","15.8","2.2","0.0","0.0","0.0","0.0","0","","<31",1986,8
"28","29.7","8.1","18.9","0.0","0.9","0.0","0.0","0.0","0","","<31",1986,8
"29","28.7","11.4","20.1","0.0","2.1","LegendTT","0.0","LegendTT","0","27","39",1986,8
"30","17.0","12.3","14.7","3.3","0.0","15.7","0.0","15.7","0","27","41",1986,8
"31","20.0","8.1","14.1","3.9","0.0","0.0","0.0","0.0","0","18","41",1986,8
"01","22.0","7.9","15.0","3.0","0.0","0.0","0.0","0.0","0","34","50",1986,9
"02","21.8","7.5","14.7","3.3","0.0","LegendTT","0.0","LegendTT","0","2","52",1986,9
"03","16.2","6.0","11.1","6.9","0.0","12.2","0.0","12.2","0","35","85",1986,9
"04","9.5","4.7","7.1","10.9","0.0","5.4","0.0","5.4","0","5","37",1986,9
"05","10.8","0.4","5.6","12.4","0.0","2.1","0.0","2.1","0","","<31",1986,9
"06","13.3","-1.9","5.7","12.3","0.0","0.0","0.0","0.0","0","15","37",1986,9
"07","15.0","0.5","7.8","10.2","0.0","0.0","0.0","0.0","0","14","46",1986,9
"08","11.6","1.7","6.7","11.3","0.0","LegendTT","0.0","LegendTT","0","","<31",1986,9
"09","15.9","7.4","11.7","6.3","0.0","3.0","0.0","3.0","0","","<31",1986,9
"10","18.3","3.4","10.9","7.1","0.0","0.4","0.0","0.4","0","34","56",1986,9
"11","12.3","2.3","7.3","10.7","0.0","2.0","LegendTT","2.0","0","34","83",1986,9
"12","5.7","2.1","3.9","14.1","0.0","LegendTT","0.0","LegendTT","0","32","52",1986,9
"13","4.6","1.5","3.1","14.9","0.0","2.9","LegendTT","2.9","0","11","46",1986,9
"14","5.0","1.0","3.0","15.0","0.0","LegendTT","LegendTT","LegendTT","0","13","37",1986,9
"15","8.5","3.3","5.9","12.1","0.0","0.6","LegendTT","0.6","0","","<31",1986,9
"16","11.5","5.5","8.5","9.5","0.0","21.3","0.0","21.3","0","6","37",1986,9
"17","5.8","2.8","4.3","13.7","0.0","9.0","0.0","9.0","0","8","41",1986,9
"18","7.2","3.1","5.2","12.8","0.0","0.2","0.0","0.2","0","","<31",1986,9
"19","6.5","3.0","4.8","13.2","0.0","2.2","0.0","2.2","0","","<31",1986,9
"20","8.8","1.2","5.0","13.0","0.0","1.2","0.0","1.2","0","","<31",1986,9
"21","15.5","-0.5","7.5","10.5","0.0","0.0","0.0","0.0","0","","<31",1986,9
"22","18.5","6.0","12.3","5.7","0.0","0.0","0.0","0.0","0","27","56",1986,9
"23","12.8","8.2","10.5","7.5","0.0","0.0","0.0","0.0","0","18","46",1986,9
"24","14.7","3.2","9.0","9.0","0.0","LegendTT","0.0","LegendTT","0","12","31",1986,9
"25","10.0","0.3","5.2","12.8","0.0","55.6","5.1","60.7","0","4","44",1986,9
"26","4.0","0.5","2.3","15.7","0.0","15.2","3.0","18.2","LegendTT","31","48",1986,9
"27","6.5","2.1","4.3","13.7","0.0","1.5","0.0","1.5","0","","<31",1986,9
"28","11.4","2.3","6.9","11.1","0.0","0.7","0.0","0.7","0","26","33",1986,9
"29","13.8","0.5","7.2","10.8","0.0","0.0","0.0","0.0","0","27","35",1986,9
"30","10.5","0.1","5.3","12.7","0.0","2.0","0.0","2.0","0","33","43",1986,9
"01","5.5","0.8","3.2","14.8","0.0","6.0","LegendTT","6.0","0","33","54",1986,10
"02","6.2","-0.4","2.9","15.1","0.0","0.0","LegendTT","LegendTT","0","16","48",1986,10
"03","17.1","-0.7","8.2","9.8","0.0","0.0","0.0","0.0","0","27","61",1986,10
"04","14.0","5.9","10.0","8.0","0.0","LegendTT","0.0","LegendTT","0","34","59",1986,10
"05","23.0","4.0","13.5","4.5","0.0","0.0","0.0","0.0","0","27","56",1986,10
"06","21.4","9.0","15.2","2.8","0.0","LegendTT","0.0","LegendTT","0","26","56",1986,10
"07","14.2","0.7","7.5","10.5","0.0","1.2","0.0","1.2","0","1","57",1986,10
"08","11.2","3.4","7.3","10.7","0.0","0.5","0.0","0.5","0","16","39",1986,10
"09","17.6","3.2","10.4","7.6","0.0","0.4","0.0","0.4","0","32","83LegendEE",1986,10
"10","8.3","-1.0","3.7","14.3","0.0","0.0","0.0","0.0","0","35","56",1986,10
"11","12.6","-3.1","4.8","13.2","0.0","0.0","0.0","0.0","0","","<31",1986,10
"12","19.7","-0.7","9.5","8.5","0.0","0.0","0.0","0.0","0","","<31",1986,10
"13","17.5","1.4","9.5","8.5","0.0","0.0","0.0","0.0","0","","<31",1986,10
"14","19.2","2.2","10.7","7.3","0.0","0.0","0.0","0.0","0","","<31",1986,10
"15","20.5","4.5","12.5","5.5","0.0","0.0","0.0","0.0","0","","<31",1986,10
"16","21.3","2.2","11.8","6.2","0.0","0.0","0.0","0.0","0","","<31",1986,10
"17","19.4","3.1","11.3","6.7","0.0","0.0","0.0","0.0","0","28","31",1986,10
"18","18.0","0.8","9.4","8.6","0.0","0.0","0.0","0.0","0","","<31",1986,10
"19","16.0","0.4","8.2","9.8","0.0","0.0","0.0","0.0","0","","<31",1986,10
"20","19.3","0.7","10.0","8.0","0.0","0.0","0.0","0.0","0","","<31",1986,10
"21","18.1","3.2","10.7","7.3","0.0","0.0","0.0","0.0","0","29","57",1986,10
"22","17.1","-0.8","8.2","9.8","0.0","0.0","0.0","0.0","0","16","33",1986,10
"23","15.1","-0.7","7.2","10.8","0.0","0.0","0.0","0.0","0","","<31",1986,10
"24","19.5","0.0","9.8","8.2","0.0","0.0","0.0","0.0","0","","<31",1986,10
"25","18.9","2.0","10.5","7.5","0.0","0.0","0.0","0.0","0","","<31",1986,10
"26","18.3","3.3","10.8","7.2","0.0","0.0","0.0","0.0","0","","<31",1986,10
"27","14.4","4.8","9.6","8.4","0.0","LegendTT","0.0","LegendTT","0","31","57",1986,10
"28","14.5","-1.5","6.5","11.5","0.0","LegendTT","0.0","LegendTT","0","27","33",1986,10
"29","1.8","-0.6","0.6","17.4","0.0","LegendTT","0.0","LegendTT","0","17","33",1986,10
"30","0.8","-7.2","-3.2","21.2","0.0","LegendTT","2.8","2.1","0","35","48",1986,10
"31","-3.4","-11.7","-7.6","25.6","0.0","0.0","1.4","0.4","4","","<31",1986,10
"01","7.9","-11.7","-1.9","19.9","0.0","0.0","0.0","0.0","2","27","37",1986,11
"02","16.7","3.0","9.9","8.1","0.0","0.0","0.0","0.0","0","27","48",1986,11
"03","14.2","0.2","7.2","10.8","0.0","0.0","0.0","0.0","0","27","39",1986,11
"04","11.7","-1.8","5.0","13.0","0.0","0.0","0.0","0.0","0","27","46",1986,11
"05","5.2","-2.8","1.2","16.8","0.0","1.4","0.2","1.6","0","34","31",1986,11
"06","3.4","-3.8","-0.2","18.2","0.0","0.0","0.0","0.0","0","","<31",1986,11
"07","0.1","-16.0","-8.0","26.0","0.0","0.0","0.2","0.2","LegendTT","35","67",1986,11
"08","-15.0","-19.7","-17.4","35.4","0.0","0.0","1.4","0.8","1","35","44",1986,11
"09","-13.6","-21.6","-17.6","35.6","0.0","0.0","0.4","0.2","LegendTT","33","33",1986,11
"10","-7.5","-19.2","-13.4","31.4","0.0","0.0","0.0","0.0","LegendTT","","<31",1986,11
"11","-8.6","-20.8","-14.7","32.7","0.0","0.0","0.6","0.2","LegendTT","35","63",1986,11
"12","-9.7","-22.0","-15.9","33.9","0.0","0.0","0.0","0.0","LegendTT","","<31",1986,11
"13","2.1","-10.2","-4.1","22.1","0.0","0.0","3.4","3.0","LegendTT","34","52",1986,11
"14","-6.2","-16.3","-11.3","29.3","0.0","0.0","2.4","1.5","5","36","39",1986,11
"15","3.8","-15.7","-6.0","24.0","0.0","0.0","0.0","0.0","5","27","70",1986,11
"16","0.6","-11.5","-5.5","23.5","0.0","LegendTT","1.0","0.8","4","35","41",1986,11
"17","-8.5","-15.6","-12.1","30.1","0.0","0.0","4.4","3.4","8","","<31",1986,11
"18","-13.8","-20.5","-17.2","35.2","0.0","0.0","0.2","LegendTT","10","","<31",1986,11
"19","-14.7","-19.5","-17.1","35.1","0.0","0.0","LegendTT","LegendTT","10","34","31",1986,11
"20","8.3","-17.4","-4.6","22.6","0.0","0.0","0.0","0.0","9","","<31",1986,11
"21","4.5","-10.1","-2.8","20.8","0.0","0.0","0.0","0.0","7","","<31",1986,11
"22","-0.1","-12.8","-6.5","24.5","0.0","0.0","0.0","0.0","7","","<31",1986,11
"23","9.6","-7.0","1.3","16.7","0.0","0.0","LegendTT","LegendTT","6","26","52",1986,11
"24","7.0","-3.0","2.0","16.0","0.0","0.0","LegendTT","LegendTT","3","4","50",1986,11
"25","4.9","-5.4","-0.3","18.3","0.0","0.0","0.0","0.0","2","29","37",1986,11
"26","6.2","-3.1","1.6","16.4","0.0","0.0","0.0","0.0","2","25","69",1986,11
"27","4.9","-6.5","-0.8","18.8","0.0","0.0","0.0","0.0","1","26","59",1986,11
"28","2.8","-10.8","-4.0","22.0","0.0","0.0","0.0","0.0","1","","<31",1986,11
"29","0.8","-12.9","-6.1","24.1","0.0","0.0","0.0","0.0","LegendTT","","<31",1986,11
"30","7.2","-11.6","-2.2","20.2","0.0","0.0","0.0","0.0","LegendTT","27","69",1986,11
"01","6.2","-4.8","0.7","17.3","0.0","0.0","0.0","0.0","LegendTT","34","70",1986,12
"02","-2.2","-10.8","-6.5","24.5","0.0","0.0","0.0","0.0","LegendTT","","<31",1986,12
"03","-2.8","-13.6","-8.2","26.2","0.0","0.0","0.0","0.0","LegendTT","","<31",1986,12
"04","5.5","-15.5","-5.0","23.0","0.0","0.0","0.0","0.0","LegendTT","35","37",1986,12
"05","-3.3","-9.7","-6.5","24.5","0.0","0.0","LegendTT","LegendTT","LegendTT","","<31",1986,12
"06","2.3","-13.4","-5.6","23.6","0.0","0.0","0.0","0.0","LegendTT","","<31",1986,12
"07","8.3","-7.6","0.4","17.6","0.0","0.0","LegendTT","LegendTT","LegendTT","2","65",1986,12
"08","-2.3","-11.5","-6.9","24.9","0.0","0.0","0.0","0.0","LegendTT","35","59",1986,12
"09","1.5","-15.0","-6.8","24.8","0.0","0.0","LegendTT","LegendTT","LegendTT","29","33",1986,12
"10","6.9","-4.5","1.2","16.8","0.0","0.0","0.0","0.0","LegendTT","35","50",1986,12
"11","3.9","-10.7","-3.4","21.4","0.0","0.0","0.0","0.0","LegendTT","","<31",1986,12
"12","3.8","-11.7","-4.0","22.0","0.0","0.0","1.8","1.2","LegendTT","32","43",1986,12
"13","5.3","-10.7","-2.7","20.7","0.0","0.0","0.0","0.0","2","30","46",1986,12
"14","4.9","-10.5","-2.8","20.8","0.0","0.0","0.0","0.0","2","28","44",1986,12
"15","5.7","-3.2","1.3","16.7","0.0","0.0","0.0","0.0","1","28","39",1986,12
"16","3.2","-8.3","-2.6","20.6","0.0","0.0","0.0","0.0","LegendTT","3","44",1986,12
"17","10.3","-10.0","0.2","17.8","0.0","0.0","0.0","0.0","LegendTT","28","59",1986,12
"18","5.7","-9.1","-1.7","19.7","0.0","0.0","0.0","0.0","0","35","46",1986,12
"19","5.4","-12.3","-3.5","21.5","0.0","0.0","0.0","0.0","0","","<31",1986,12
"20","7.3","-9.2","-1.0","19.0","0.0","0.0","0.0","0.0","0","26","44",1986,12
"21","8.6","-4.0","2.3","15.7","0.0","0.0","0.0","0.0","0","28","63",1986,12
"22","6.5","-7.2","-0.4","18.4","0.0","0.0","0.0","0.0","0","26","48",1986,12
"23","8.1","-0.9","3.6","14.4","0.0","0.0","0.0","0.0","0","27","59",1986,12
"24","5.6","-1.7","2.0","16.0","0.0","0.0","0.0","0.0","0","28","41",1986,12
"25","7.5","-4.8","1.4","16.6","0.0","0.0","0.0","0.0","0","28","78",1986,12
"26","9.0","-2.8","3.1","14.9","0.0","0.0","0.0","0.0","0","26","74",1986,12
"27","7.8","-4.4","1.7","16.3","0.0","0.0","0.0","0.0","0","27","63",1986,12
"28","7.0","-3.2","1.9","16.1","0.0","0.0","0.0","0.0","0","27","59",1986,12
"29","10.5","-1.2","4.7","13.3","0.0","0.0","0.0","0.0","0","28","65",1986,12
"30","5.0","-10.0","-2.5","20.5","0.0","LegendTT","LegendTT","LegendTT","0","35","65",1986,12
"31","-0.3","-11.3","-5.8","23.8","0.0","0.0","0.0","0.0","0","","<31",1986,12
"01","4.0","-11.8","-3.9","21.9","0.0","0.0","0.0","0.0","0","26","56",1987,1
"02","5.7","-3.1","1.3","16.7","0.0","0.0","0.0","0.0","0","27","52",1987,1
"03","8.1","-4.2","2.0","16.0","0.0","0.0","0.0","0.0","0","27","57",1987,1
"04","4.2","-8.9","-2.4","20.4","0.0","0.0","0.0","0.0","0","27","50",1987,1
"05","1.6","-12.6","-5.5","23.5","0.0","0.0","0.0","0.0","0","","<31",1987,1
"06","1.6","-13.0","-5.7","23.7","0.0","0.0","0.0","0.0","0","","<31",1987,1
"07","4.5","-11.5","-3.5","21.5","0.0","0.0","0.0","0.0","0","","<31",1987,1
"08","3.5","-11.3","-3.9","21.9","0.0","0.0","0.0","0.0","0","","<31",1987,1
"09","10.3","-5.1","2.6","15.4","0.0","0.0","0.0","0.0","0","28","52",1987,1
"10","16.5","3.7","10.1","7.9","0.0","0.0","0.0","0.0","0","28","78",1987,1
"11","14.4","7.0","10.7","7.3","0.0","0.0","0.0","0.0","0","26","98",1987,1
"12","12.9","1.3","7.1","10.9","0.0","0.0","0.0","0.0","0","25","61",1987,1
"13","3.2","-8.4","-2.6","20.6","0.0","0.0","0.4","0.2","0","35","63",1987,1
"14","-7.0","-15.0","-11.0","29.0","0.0","0.0","0.4","0.2","LegendTT","","<31",1987,1
"15","-3.4","-18.5","-11.0","29.0","0.0","0.0","LegendTT","LegendTT","LegendTT","","<31",1987,1
"16","-3.0","-7.0","-5.0","23.0","0.0","0.0","2.6","0.9","LegendTT","","<31",1987,1
"17","5.2","-4.9","0.2","17.8","0.0","0.0","LegendTT","LegendTT","3","26","63",1987,1
"18","5.0","-5.6","-0.3","18.3","0.0","0.0","LegendTT","LegendTT","LegendTT","33","76",1987,1
"19","-0.5","-9.0","-4.8","22.8","0.0","0.0","0.0","0.0","LegendTT","31","39",1987,1
"20","7.5","-5.6","1.0","17.0","0.0","0.0","0.0","0.0","LegendTT","36","74",1987,1
"21","2.5","-11.1","-4.3","22.3","0.0","0.0","0.0","0.0","LegendTT","33","44",1987,1
"22","5.2","-12.2","-3.5","21.5","0.0","0.0","0.0","0.0","0","","<31",1987,1
"23","6.2","-10.2","-2.0","20.0","0.0","0.0","0.0","0.0","0","","<31",1987,1
"24","8.0","-5.3","1.4","16.6","0.0","0.0","0.0","0.0","0","24","54",1987,1
"25","5.7","-5.1","0.3","17.7","0.0","0.0","0.0","0.0","0","26","52",1987,1
"26","4.5","-7.0","-1.3","19.3","0.0","0.0","0.0","0.0","0","28","41",1987,1
"27","3.7","-11.6","-4.0","22.0","0.0","0.0","0.0","0.0","0","","<31",1987,1
"28","8.5","-10.9","-1.2","19.2","0.0","0.0","0.0","0.0","0","26","63",1987,1
"29","8.2","-0.5","3.9","14.1","0.0","0.0","0.0","0.0","0","27","63",1987,1
"30","8.1","-3.1","2.5","15.5","0.0","0.0","0.0","0.0","0","27","44",1987,1
"31","6.7","-5.3","0.7","17.3","0.0","0.0","0.0","0.0","0","27","50",1987,1
"01","2.6","-4.5","-1.0","19.0","0.0","0.0","2.0","1.4","0","","<31",1987,2
"02","4.3","-11.5","-3.6","21.6","0.0","0.0","LegendTT","LegendTT","1","","<31",1987,2
"03","4.1","-13.9","-4.9","22.9","0.0","0.0","0.0","0.0","LegendTT","28","43",1987,2
"04","8.9","-2.2","3.4","14.6","0.0","0.0","0.0","0.0","LegendTT","27","37",1987,2
"05","10.8","2.2","6.5","11.5","0.0","0.0","0.0","0.0","0","28","50",1987,2
"06","16.4","0.5","8.5","9.5","0.0","0.0","0.0","0.0","0","28","74",1987,2
"07","12.4","-4.8","3.8","14.2","0.0","0.0","0.0","0.0","0","28","48",1987,2
"08","13.5","-7.9","2.8","15.2","0.0","0.0","0.0","0.0","0","26","43",1987,2
"09","12.5","-6.2","3.2","14.8","0.0","0.0","0.0","0.0","0","","<31",1987,2
"10","13.1","1.1","7.1","10.9","0.0","0.0","0.0","0.0","0","28","54",1987,2
"11","12.9","-4.6","4.2","13.8","0.0","0.0","0.0","0.0","0","","<31",1987,2
"12","8.4","-5.4","1.5","16.5","0.0","0.0","0.0","0.0","0","27","59",1987,2
"13","0.7","-10.8","-5.1","23.1","0.0","0.0","0.0","0.0","0","","<31",1987,2
"14","8.0","-7.5","0.3","17.7","0.0","0.0","0.0","0.0","0","","<31",1987,2
"15","-0.5","-10.2","-5.4","23.4","0.0","0.0","LegendTT","LegendTT","0","18","31",1987,2
"16","9.6","-7.1","1.3","16.7","0.0","0.0","0.0","0.0","LegendTT","27","37",1987,2
"17","6.7","-6.9","-0.1","18.1","0.0","0.0","0.0","0.0","0","36","48",1987,2
"18","5.7","-11.4","-2.9","20.9","0.0","0.0","0.0","0.0","0","28","39",1987,2
"19","6.2","-8.5","-1.2","19.2","0.0","0.0","0.0","0.0","0","28","33",1987,2
"20","6.5","-8.8","-1.2","19.2","0.0","0.0","0.0","0.0","0","27","48",1987,2
"21","4.9","-11.7","-3.4","21.4","0.0","0.0","0.0","0.0","0","","<31",1987,2
"22","0.8","-5.0","-2.1","20.1","0.0","0.0","0.2","LegendTT","0","","<31",1987,2
"23","-3.7","-15.0","-9.4","27.4","0.0","0.0","1.2","0.6","LegendTT","36","50",1987,2
"24","-6.1","-16.4","-11.3","29.3","0.0","0.0","1.2","0.4","1","","<31",1987,2
"25","-6.7","-17.6","-12.2","30.2","0.0","0.0","0.4","LegendTT","2","","<31",1987,2
"26","-4.1","-16.4","-10.3","28.3","0.0","0.0","LegendTT","LegendTT","3","18","41",1987,2
"27","4.2","-15.5","-5.7","23.7","0.0","0.0","0.4","0.4","2","27","41LegendEE",1987,2
"28","3.4","-12.2","-4.4","22.4","0.0","0.0","LegendTT","LegendTT","LegendTT","27","48LegendEE",1987,2
"01","-3.1","-15.5","-9.3","27.3","0.0","0.0","LegendTT","LegendTT","LegendTT","","<31",1987,3
"02","2.9","-15.9","-6.5","24.5","0.0","0.0","0.0","0.0","LegendTT","","<31",1987,3
"03","14.5","-9.6","2.5","15.5","0.0","LegendTT","LegendTT","LegendTT","0","25","63LegendEE",1987,3
"04","20.5","-2.0","9.3","8.7","0.0","0.0","0.0","0.0","0","18","56LegendEE",1987,3
"05","19.4","-0.4","9.5","8.5","0.0","0.0","0.0","0.0","0","","<31",1987,3
"06","13.5","-2.7","5.4","12.6","0.0","0.0","0.0","0.0","0","2","52LegendEE",1987,3
"07","2.6","-8.7","-3.1","21.1","0.0","0.0","3.4","3.4","3","1","44LegendEE",1987,3
"08","-5.5","-12.1","-8.8","26.8","0.0","0.0","1.0","0.4","2","14","56LegendEE",1987,3
"09","-2.9","-8.3","-5.6","23.6","0.0","LegendTT","1.6","0.8","2","","<31",1987,3
"10","-7.1","-10.3","-8.7","26.7","0.0","0.0","3.6","2.8","2","","<31",1987,3
"11","-3.9","-10.4","-7.2","25.2","0.0","LegendTT","2.4","0.6","6","","<31",1987,3
